	hemoglobin	name	weight	smoker	erytrocyty	alt	er-cv	etytr	alp	hbver	ast	hematokrit	leukocyty	indicator	trombocyty	ssn	relationship
2805	5.41650	Lisa Johnson	62.05539	yes	8.54866	10.28520	55.21844	7.95504	73.59239	8.94496	66.38389	6.87685	6.89145	0.00000	6.70009	084-84-9864	single
2806	7.59244	Shelly Carpenter	75.54187	N	7.35149	4.87894	45.18301	3.96008	57.88331	8.15099	69.90789	6.56587	7.44477	0.00000	5.09811	844-61-4173	married
2807	4.92605	Francisco Thomas	64.24341	Y	6.34565	3.90817	35.24274	6.87601	53.04130	4.93728	65.02138	5.86900	8.13381	1.00000	6.94551	269-30-8160	nop
2808	4.40759	Gabriel Hicks	65.14126	no	5.78705	3.07148	46.09952	6.87697	34.96446	5.39650	62.91596	8.17140	7.78568	1.00000	5.86295	583-44-2514	single
2809	5.95262	Melissa Clark	136.01314	no	5.72152	1.81898	53.11330	5.48117	82.60852	6.43026	62.47097	6.85651	8.09368	1.00000	5.18584	727-28-8330	widowed
2810	3.83909	Kenneth James	123.48633	no	7.49730	6.21468	74.35701	6.13664	21.12567	7.59229	58.47590	5.99930	7.26109	1.00000	8.85700	299-46-1109	married
2811	5.32840	Jaime Benson PhD	47.09082	no	7.86109	7.33827	50.10053	8.91110	69.64938	7.27943	75.97776	6.89949	6.00498	0.00000	7.11368	499-32-2961	separated
2812	5.85821	Chelsea Stephenson	50.10413	yes	7.85697	6.33730	43.59516	5.48424	83.77311	6.15478	43.42066	7.26456	8.44334	1.00000	5.97909	553-69-7201	widowed
2813	5.20936	Erin Miller	121.25682	no	5.97160	1.32812	58.73345	8.45146	60.98721	8.20669	57.89759	6.91263	7.46588	0.00000	7.24759	866-36-9454	widowed
2814	4.90836	Antonio Park	54.89712	no	7.32152	4.56618	54.46733	6.51374	58.23676	6.08329	57.64532	6.63634	7.07969	1.00000	4.41237	218-15-8320	single
2815	8.98979	Krista Olsen	97.42063	yes	7.26518	4.33079	76.80682	7.32732	14.16715	5.47133	57.16094	7.74105	7.54820	0.00000	6.31970	088-03-8650	divoced
2816	5.80176	Elizabeth Torres	71.60378	no	6.86127	3.37608	40.38265	7.24919	83.91301	5.74950	63.96074	6.41037	6.18295	1.00000	7.23960	299-88-3445	divoced
2817	7.64173	Gary Vang	46.89419	no	6.44165	2.74530	36.88988	4.46963	52.36312	7.11630	61.98047	6.98556	6.42579	0.00000	4.52456	152-36-1823	married
2818	7.05752	Ashley Gonzalez	116.30274	no	6.87284	2.52127	44.75316	6.36026	78.43411	4.38918	83.64350	9.46108	7.32566	0.00000	5.96015	267-89-4784	divoced
2819	6.31812	Kathleen Flynn	69.38614	no	6.64648	3.13924	46.55463	7.07681	88.27485	9.75004	48.30448	8.83985	6.81042	0.00000	5.01887	284-51-9172	nop
2820	6.93154	Matthew Pacheco	89.70049	yes	7.42777	4.40323	47.52435	4.19184	72.18836	6.73825	56.69245	8.74226	7.14490	0.00000	5.13144	312-84-3054	divoced
2821	9.63606	Richard Patterson	59.78358	Y	7.49649	5.22742	9.06672	5.15802	15.84383	5.65004	56.63601	6.64045	5.59798	0.00000	6.49411	131-25-4698	married
2822	5.91957	Krista Walker	46.95572	no	7.69766	5.81671	70.45419	5.76937	81.30108	10.44860	74.64248	7.14289	7.63908	1.00000	8.74863	163-66-8529	single
2823	5.67590	Jeffery White	-7.75551	yes	6.90606	2.96474	64.28216	4.04915	84.46491	5.35583	65.35073	5.30383	7.80772	1.00000	8.68976	705-34-6965	married
2824	7.04609	Amanda Lam	46.43414	no	6.75667	3.26908	68.84466	5.36430	76.50920	6.24388	56.88269	7.77450	7.28209	1.00000	5.65587	396-82-0347	divoced
2825	5.99330	Marisa Thompson	86.97132	no	7.33002	6.24886	39.34335	5.83760	80.42277	5.83378	54.06267	7.59158	6.85461	1.00000	6.12416	314-06-4756	single
2826	6.44971	Jessica Parker	58.24449	no	7.14137	4.33062	35.26321	4.52247	81.03913	7.12957	65.69514	7.67151	8.20392	0.00000	4.79724	592-87-0143	separated
2827	6.69108	Christina Mendez	116.44682	Y	6.81965	4.21984	58.03601	4.93706	83.98889	6.82118	44.50828	7.10681	6.25986	1.00000	4.93244	321-09-5686	divoced
2828	3.69446	Miguel Payne	94.42236	N	6.00834	2.35721	52.10865	6.94599	8.32553	5.48857	53.53365	4.79296	6.22925	1.00000	5.80421	301-50-7538	married
2829	7.58490	Tamara Stevenson DDS	99.23263	no	6.14531	2.46639	52.19168	4.76142	60.11012	7.34974	30.82700	6.72871	7.20736	1.00000	3.54328	431-83-0440	single
2830	4.54143	Michelle Brandt	63.97191	no	7.62957	5.66258	41.92471	5.97900	44.16522	9.47640	57.28573	7.54275	4.16746	1.00000	9.00363	193-61-9557	married
2831	4.42083	Michelle Smith	70.97291	yes	7.02339	4.17656	43.36133	7.15088	38.40230	5.19472	50.98049	7.91748	7.60440	1.00000	5.88287	712-13-9793	single
2832	6.70093	Alec Davis	92.88875	no	8.10759	7.49951	42.48456	5.05615	86.57733	6.32124	44.25961	7.67546	5.68057	0.00000	6.06970	024-47-5489	nop
2833	4.68175	Brian Perry	23.65616	no	7.72368	3.66750	46.56074	6.56906	49.13933	11.43046	57.83247	6.51787	6.44422	0.00000	7.12210	013-88-7814	single
2834	5.77985	Richard Bailey	158.89106	N	7.66744	5.31638	58.65981	6.90738	82.44261	7.89751	69.79529	7.26887	7.54403	1.00000	7.79557	259-70-8822	single
2835	9.54384	Allison Morales	109.65499	yes	6.30629	1.58428	60.33197	5.91856	17.94681	3.86710	63.88698	8.21296	8.48464	0.00000	5.39590	739-24-5293	separated
2836	8.70825	Maria Neal	97.73618	no	7.58541	4.39206	70.26374	8.34886	15.63067	6.58651	58.47543	8.12822	7.76309	0.00000	8.17936	817-10-1341	married
2837	6.85359	Brandon Cruz	99.27070	no	8.17679	8.11020	61.61083	4.71669	78.68302	7.06103	45.32766	7.10433	7.12534	1.00000	4.38520	492-09-1310	separated
2838	8.38807	Jared Townsend	29.97354	no	7.50161	4.71348	61.72271	4.34701	32.08573	10.21531	46.67952	5.15657	8.80749	1.00000	8.38939	480-91-8444	separated
2839	4.39090	Nicole Rodriguez	52.74555	no	8.46189	9.34003	45.34527	6.68988	26.61831	9.47531	69.42771	6.85256	8.03867	1.00000	8.73982	264-42-4411	single
2840	4.19527	Ashley Miller	53.25590	no	7.88425	5.65711	41.50801	6.16499	25.38031	8.79456	59.69106	8.52161	5.35726	0.00000	8.72985	297-31-0661	single
2841	5.51628	Brooke Brooks	115.14670	no	7.58344	6.09221	40.11149	6.36329	75.38636	8.62710	53.77365	6.13285	6.05648	1.00000	8.29405	500-13-5444	nop
2842	5.48422	Emily Green	79.24691	no	6.22653	3.55483	65.20728	6.05774	70.62553	5.75154	59.42872	8.29632	8.15317	1.00000	6.07927	334-12-6847	married
2843	5.75732	Annette Garcia	59.69183	Y	7.52451	5.96524	50.25189	6.70455	75.80403	10.13992	58.33172	7.48877	9.55828	0.00000	5.70697	512-80-7312	widowed
2844	6.36002	Lisa Schultz	138.38665	no	5.95731	2.26990	31.36257	5.51727	83.95167	6.24316	46.00759	9.04345	6.61750	1.00000	5.35712	576-33-1688	separated
2845	5.98027	Beth Hernandez	83.83145	Y	7.29923	4.64750	76.74174	5.81708	81.10797	5.92149	48.49186	6.49586	6.95028	1.00000	5.83070	175-06-1974	single
2846	8.24554	Jeff Jennings	113.36482	no	6.77452	4.38503	48.40333	4.61304	34.31162	6.77045	36.18824	6.08882	6.18767	1.00000	5.13895	887-97-8162	divoced
2847	6.84164	Robert Warren	35.39334	no	5.65351	2.54064	72.63475	5.23935	80.41754	6.15832	41.68157	6.35088	7.22613	1.00000	6.13190	667-42-0453	divoced
2848	6.74646	Suzanne Williamson	68.29769	no	7.18561	5.27968	49.72893	5.23146	79.61741	6.46539	75.92666	7.59039	7.70489	1.00000	5.30565	116-40-6557	separated
2849	7.92617	Andrew Willis	62.81032	no	7.04497	5.30611	55.11416	4.65534	46.24440	6.53274	63.74057	6.59080	8.56388	1.00000	5.82693	483-32-6493	single
2850	7.93340	Jordan Berry	65.61653	no	7.52163	5.28465	53.04561	5.14070	48.79759	9.13353	55.83506	7.40786	6.63744	1.00000	7.99357	261-89-5685	married
2851	6.33962	Joshua Anderson	58.25169	no	8.60968	10.75256	52.77930	7.35088	89.77927	7.31580	40.00436	8.30824	6.55258	0.00000	5.32854	596-73-5148	married
2852	9.15960	Melinda Tanner	27.13968	no	7.97873	8.39285	48.97108	5.90095	16.45590	8.88315	50.05120	6.93961	6.21468	1.00000	7.12780	383-48-3250	divoced
2853	6.38605	Michael Schwartz	73.67183	N	7.65312	4.82913	59.93685	9.48674	86.38851	5.62788	53.55078	6.13501	6.25497	0.00000	5.49672	865-14-5922	divoced
2854	7.91788	Russell West	93.64466	no	6.01805	1.89687	35.20736	5.21581		5.24212	43.72660	6.80495	7.61807	0.00000	7.13507	673-27-8068	separated
2855	7.73612	Cheryl Gross	87.31122	Y	6.08622	2.50024	53.69857	2.75887	59.99883	4.29166	38.44226	7.06467	6.70726	0.00000	6.89975	850-40-2596	separated
2856	5.24274	Travis Wallace	18.38210	Y	7.77553	7.12474	60.13608	5.55250	70.79742	7.71841	46.09497	6.98460	5.32765	1.00000	8.59040	737-01-1478	widowed
2857	5.40914	Katrina Garcia	27.21461	no	7.44009	3.78929	76.58084	6.44572	76.43833	6.16013	65.51140	5.32988	7.66492	1.00000	7.84876	803-24-2153	married
2858	5.80051	Tammy Franklin	138.23572	Y	7.01265	4.21681	69.91462	10.53831	78.60437	7.97769	71.35513	5.54699	6.06460	1.00000	6.17125	046-40-7424	divoced
2859	9.09367	Michael Cannon	36.74694	no	7.53036	6.46131	44.30151	6.60270	11.71671	4.45914	51.11399	8.22695	5.94752	0.00000	6.04305	653-04-7681	married
2860	7.19533	Daniel Taylor	81.45729	Y	8.12468	8.35437	52.21627	5.26174	74.81439	8.56336	35.88700	5.59033	6.47955	1.00000	8.11997	766-30-5318	divoced
2861	4.99629	Thomas Thomas	72.83398	no	7.63574	6.10230	73.18179	5.96154	64.19458	6.04767	36.48373	6.75709	8.69176	1.00000	5.69936	032-64-1304	divoced
2862	5.13662	Maria Pittman MD	62.13478	no	7.34110	5.80035	51.07211	8.89866	63.19407	8.03478	61.68493	6.13994	4.70627	0.00000	7.28692	874-54-1085	married
2863	7.19880	Alexandra Greer	39.28940	no	7.86251	7.04285	50.62695	4.57278	79.71001	6.15613	42.99132	5.86540	7.69023	1.00000	7.33394	068-34-5583	separated
2864	5.12762	Crystal Brown	21.13817	Y	6.43026	3.82721	58.60898	6.53919	66.28647	7.71293	17.49244	7.07991	7.86237	1.00000	8.19745	187-36-5193	married
2865	9.16638	Derek Palmer	93.04478	Y	7.54682	5.68976	35.70637	6.67797	4.53058	4.51120	54.75030	8.22944	7.37180	0.00000	8.69424	627-20-1797	divoced
2866	7.23703	Jeremy Trujillo	99.84225	Y	4.81711	2.65891	61.61483	6.96148	64.30163	7.39702	54.83992	6.57639	6.12946	0.00000	3.78316	171-39-9064	divoced
2867	3.73477	Alexander Hamilton	69.91131	no	7.70926	6.40731	39.38977	7.13269	13.76279	5.24079	42.80343	6.95884	7.78176	1.00000	6.04979	881-47-2223	separated
2868	5.24511	Tracy Alvarez	53.75061	yes	7.18442	3.98993	55.92112	6.34069	74.23817	5.88239	46.27763	7.40576	7.68752	1.00000	5.30986	057-74-9434	single
2869	7.31215	Michelle Green	81.29206	yes	7.24522	3.55836	38.72796	6.21292	67.18702	7.54794	57.71428	6.43797	6.28784	1.00000	7.45909	115-14-2888	single
2870	5.75118	Laura Burke	38.62851	yes	6.66413	4.00411	50.64491	4.72608	78.46145	6.48998	70.67018	7.31856	6.26293	1.00000	6.56877	673-45-8785	separated
2871	4.39691	Richard Rogers	84.81689	no	7.14370	4.10930	76.55041	6.97373	31.46604	5.20709	41.49551	7.22800	6.44145	1.00000	6.20507	848-48-1795	single
2872	6.17320	Curtis Davis	76.27241	N	6.89245	3.13584	50.80255	8.92733	89.93503	8.66531	65.49406	7.36923	6.19192	0.00000	5.51897	173-06-9728	separated
2873	5.45517	David Spencer	87.79933	no	6.75059	3.04632	66.69576	6.28623	75.57193	5.71995	48.33752	6.19060	7.96184	1.00000	5.80706	614-08-7622	married
2874	7.98023	Mr. Shawn Nelson	111.66535	no	7.44576	3.93786	26.10548	4.97292	44.37733	6.60615	64.41376	6.42806	5.63317	1.00000	4.98809	345-06-6547	divoced
2875	7.15812	Jessica Frost	92.49613	no	6.59977	4.35666	64.87492	9.06176	70.56812	7.10944	36.43085	7.73757	5.72771	0.00000	3.81659	827-73-6014	widowed
2876	3.67770	James Fernandez	23.17375	yes	6.71255	4.39970	52.51966	7.21403	17.63275	4.99279	57.18630	8.43039	5.84800	1.00000	6.61472	271-67-3091	widowed
2877	5.30015	Mrs. Joyce Clark MD	82.69613	Y	7.70114	5.50430	23.88379	6.57248	63.05755	9.10137	67.68282	7.07571	6.26066	1.00000	8.37108	623-98-0971	married
2878	4.78113	Stephen Morris	37.75409	Y	6.18738	3.81378	46.19228	7.29851	45.96605	4.63227	52.91401	7.37907	7.13549	1.00000	7.05599	172-39-6570	married
2879	5.00237	Elizabeth Lee	101.10151	no	7.02574	4.99511	62.29848	5.50807	64.02534	9.75750	55.12046	7.24396	6.95879	1.00000	9.09054	034-13-1979	single
2880	4.74952	Kathryn Obrien	77.19989	no	6.21109	3.97303	70.51819	6.32539	50.34933	5.50550	66.28050	7.37608	6.27340	1.00000	6.58040	139-17-7779	nop
2881	5.05538	Jimmy Sellers	104.06510	no	7.17426	3.20822	63.66883	8.11064	59.19938	7.99951	59.59357	7.30255	5.75405	0.00000	7.53752	663-21-8462	single
2882	9.66803	Amber Rogers	96.30929	Y	7.45266	4.94104	29.60655	4.64702	13.17032	5.77402	44.56870	6.65163	7.10052	0.00000	7.29302	032-29-6999	nop
2883	7.12689	Barbara Arnold	73.52968	no	5.91512	2.84997	55.58382	5.98886	73.14145	8.08708	41.11677	7.10729	6.82698	1.00000	7.73372	293-48-6006	divoced
2884	6.73747	Richard Silva	106.61793	no	8.51325	9.61164	59.94871	5.71035	80.94610	9.12105	68.69980	8.02773	8.26911	1.00000	8.20067	603-75-5569	separated
2885	8.52326	Samantha Jackson	2.75495	Y	8.56616	8.56030	75.13642	4.98149	24.45053	6.39026	72.37911	8.05846	6.47521	0.00000	6.73663	752-97-6995	single
2886	7.83836	Roy Patrick	119.92356	no	7.99666	7.47636	56.00849	5.12158	46.23309	6.13008	42.22747	7.20801	7.91319	0.00000	4.12963	314-86-7860	divoced
2887	5.21955	Paula Frost	60.76918	yes	7.36891	4.44469	34.56462	6.39003	72.31164	9.35173	44.73309	7.07603	8.25775	1.00000	8.52922	290-45-4724	married
2888	7.37296	Michael Rodriguez	42.50911	no	6.89603	4.37995	73.94734	7.46951	63.45616	5.70385	49.91136	9.28178	6.42135	0.00000	3.95986	003-40-4239	divoced
2889	9.11016	Anne George	81.51417	Y	6.86895	4.57549	16.91938	9.22841	0.00000	4.80005	73.82521	7.65258	4.72757	0.00000	6.85039	017-14-6425	divoced
2890	6.13848	Tracy Boyle	45.94717	no	8.07002	6.97516	38.01289	5.92622	86.22841	6.34719	49.24769	8.23648	6.34300	1.00000	4.47305	222-30-9277	nop
2891	6.09817	Eric Collier	124.27567	yes	6.29161	2.02591	62.52954	5.77287	80.46625	6.02732	56.59875	6.79660	6.10864	1.00000	5.74667	514-92-6917	divoced
2892	6.32246	Amy Oliver	59.65829	yes	6.25024	2.73437	41.70791	7.93305	89.81181	5.84852	65.19939	7.29058	5.52121	0.00000	5.69159	734-39-1270	single
2893	7.94043	Olivia Hernandez	94.95380	no	5.93266	1.88068	53.00696	5.50883	46.70460	5.57157	61.08096	6.92470	6.27516	0.00000	5.26243	447-26-0853	separated
2894	7.24473	Patricia Chavez	62.70018	no	7.40692	4.74313	38.74349	4.95790	75.19881	6.91058	54.09871	6.51263	6.53279	1.00000	4.34350	458-32-9626	divoced
2895	10.39059	Gary Sosa	67.15703	no	6.63955	4.28921	52.19151	6.79650	26.46041	5.54839	64.33527	6.38156	6.29229	0.00000	4.01194	523-32-1290	married
2896	3.30011	Katie Gonzalez	82.20269	no	6.42951	3.84016	46.39019	6.19496	7.84159	8.87127	42.01639	7.31565	7.08058	1.00000	9.28666	817-44-2621	single
2897	2.99097	Paul Rivera	99.84693	no	5.58903	2.78094	38.64183	6.11427	10.52789	11.97594	70.61934	7.27156	5.70745	1.00000	10.03684	638-07-8122	widowed
2898	6.17713	Nicole Brown	49.26280	no	7.61094	6.41293	41.34408	3.74076	91.84650	9.20978	34.87075	6.02023	7.63453	1.00000	9.34305	212-25-2625	separated
2899	7.73328	Vincent Martinez	47.05324	Y	5.80559	4.18477	72.78916	3.53004	56.90326	6.30274	50.15198	7.98776	7.17449	0.00000	7.54349	426-16-6978	divoced
2900	5.30496	Kyle Morris	3.73394	yes	7.09805	3.73412	46.23362	5.31458	76.07490	9.64187	54.93812	6.66901	7.58969	1.00000	9.03727	795-86-1898	married
2901	5.67325	Kelly Rubio	101.82471	yes	6.99335	4.15025	64.54232	9.11911	75.35806	7.23358	57.64232	7.20009	8.33380	0.00000	6.62620	706-88-2742	married
2902	7.01077	Regina Roberts	50.75520	no	6.48611	3.49157	62.28570	5.66717	74.35867	5.71624	61.09630	7.92565	7.56845	1.00000	6.59509	119-43-1660	single
2903	6.62236	Richard Patterson	66.51660	Y	7.22056	3.24431	54.42236	6.27745	85.35291	8.92701	59.50216	7.84974	8.58618	1.00000	7.95346	742-52-3213	divoced
2904	7.80617	Jonathan Rose	57.32524	no	7.59712	5.22324	51.62535	6.88919	49.58842	7.85201	39.51811	7.33858	6.68221	0.00000	6.99764	190-87-7911	single
2905	6.87404	Eileen Taylor	9.11314	no	7.69407	5.68021	60.74877	4.63484	77.23938	6.91527	35.39674	6.92526	7.91014	1.00000	8.23269	261-70-4665	divoced
2906	4.65081	Alicia Ruiz	85.23872	Y	6.50369	3.89106	44.74151	7.49688	50.78841	4.47201	60.22198	5.11838	6.96275	1.00000	7.26694	836-35-4301	separated
2907	6.95638	Julie Byrd	66.93007	no	7.07742	4.18531	40.14184	4.74412	78.25617	7.08760	27.75856	8.82556	7.68483	1.00000	4.49375	650-53-8073	single
2908	4.72457	Colin Hess	126.90899	no	7.05069	4.47946		5.64415	52.94872	5.91795	46.35400	7.25866	7.25997	1.00000	6.74325	020-31-9612	single
2909	7.65452	Jason Clark	14.08893	yes	5.24383	2.94842	73.06921	4.77230	49.91930	10.71095	55.19115	8.39803	6.61556	1.00000	8.57185	166-89-6192	divoced
2910	5.47848	Brian Foster	50.57551	no	8.30299	7.43716	33.71676	6.46662	74.71504	5.03318	74.87315	8.97473	7.49150	1.00000		736-49-4288	separated
2911	5.85646	Jennifer Vang	79.49743	no	7.93352	6.97908	51.95553	6.47363	76.95879	6.82163	38.11383	7.38982	6.95621	1.00000	7.77317	534-56-5149	divoced
2912	1.40206	Charles Murphy	113.70811	no	8.26646	8.06011	63.21591	8.44583	54.38435	3.95376	61.36197	8.13187	6.66268	1.00000	8.02294	369-08-4382	divoced
2913	6.28769	Ashley Robertson	77.99793	no	6.79019	3.16541	80.54085	5.55989	83.23774	5.89320	37.90515	7.80948	6.87441	1.00000	6.44000	093-01-4453	widowed
2914	5.13376	John Barry	64.02802	Y	7.56733	4.19403	44.55069	6.70601	61.15747	5.99060	45.36160	6.10175	6.28101	1.00000	7.78420	759-99-9040	married
2915	6.89884	April Thomas	26.01575	no	6.79700	2.72602	50.94052	6.64650	82.35095	4.95581	31.17347	7.18151	7.20085	1.00000	6.60260	274-82-9692	divoced
2916	6.47322	Jimmy Butler	98.98152	N	6.50159	3.80429	67.39509	9.20391	85.17807	7.29044	46.74663	7.11578	7.41707	0.00000	4.84660	273-22-8174	separated
2917		Dorothy Johnson	84.37916	yes	6.49219	1.81141	46.05502	6.76970	47.14990	5.94284	49.89470	6.53872	8.21866	0.00000	6.43308	895-37-6300	nop
2918	5.38230	Richard Phillips	68.28731	no	7.87299	6.27849	51.72682	6.37633	77.65963	5.32591	45.93038	6.08966	6.29033	1.00000	6.70261	632-06-6146	married
2919	8.16879	Joseph Williams	101.30404	no	7.97941	5.70438	57.22550	4.08824	32.61312	9.44543	64.18937	6.96084	7.05335	1.00000	8.45284	730-59-1617	married
2920	6.03349	Vincent Martinez	96.86021	no	7.45931	4.65574	92.07316	6.06206	88.17743	5.01688	61.47367	7.14844	7.01328	1.00000	7.55667	426-16-6978	married
2921	6.27669	John Duke	15.40989	yes	8.27655	8.85275	53.49305	10.33693	88.97672	5.05682	46.71747	6.44547	7.63443	1.00000	6.01824	849-97-5150	married
2922	5.52196	Maria Boone	20.47766	no	9.01683	14.79810	39.74632	5.65783	72.86871	6.20501	44.44613	7.20885	6.74590	1.00000	5.51996	291-59-0687	nop
2923	6.37108	Ethan Hancock	48.43937	no	5.99176	2.96631	75.21058	9.42607	92.94961	9.54322	40.59786	5.31998	6.87864	0.00000	4.65968	053-29-1537	divoced
2924	8.57794	Jennifer Miller DVM	36.05982	Y	7.51461	4.79911	60.37986	5.81968	28.48895	3.89051	56.75543	7.57957	9.18580	0.00000	6.79782	711-74-2552	nop
2925	4.95291	Jennifer Allen	99.64896	no	7.67303	6.14813	30.70101	7.19638		4.57333	56.03928	6.09572	7.93186	1.00000	7.31523	843-38-5738	divoced
2926	6.26165	Stephanie Mclaughlin	92.94659	no	6.99396	4.11679	26.99843	4.70649	85.75511	6.46742	63.12537	7.46570	7.38181	1.00000	6.50427	214-49-4197	married
2927	4.79154	Sheryl Oconnell	84.66338	yes	6.64932	2.60840	38.78091	6.78920	52.18599	8.65203	44.40053	6.79008	5.27425	1.00000	8.38818	206-66-2560	divoced
2928	6.33398	Holly Brown	99.72416	Y	7.59213	4.67529	63.78088	4.92952	84.89626	11.74967	51.24058	5.64300	8.97703	1.00000	9.21054	465-95-8103	divoced
2929	4.09333	Ryan Fitzgerald	87.94851	no	7.74643	6.02627	58.87634	6.14602	26.52325	8.17150	34.32446	7.28718	6.85709	1.00000	8.86601	073-35-1961	divoced
2930	5.32018	Chelsey Dawson	107.73164	no	6.81758	2.96587	73.92536	7.36590	74.23912	8.43059	15.51150	7.95460	7.07529	0.00000	6.79597	025-40-9535	widowed
2931	5.69281	Cindy Brown	172.56968	Y	8.17872	7.17342	29.56400	6.37522	76.21282	9.09561	53.31652	7.32687	6.81190	1.00000	8.30476	129-11-1803	divoced
2932	6.14153	Raven Diaz	31.86160	no	7.11831	3.35176	29.42510	10.07812	84.35950	6.88571	51.08750	7.06149	8.32895	0.00000	5.57684	838-49-4416	divoced
2933	5.71812	Joseph Le	91.30166	Y	6.32524	2.98708	72.53020	6.23527	81.70420	5.70205	47.21683	7.43629	6.86111	1.00000	5.83339	538-82-6873	separated
2934	5.66411	Thomas Schaefer	21.47147	no	7.23538	4.64568	49.89488	5.91234	83.68119	6.42751	63.10308	7.04464	6.24177	1.00000	4.44157	258-78-2383	widowed
2935	4.95593	Destiny Bishop	109.08054	no	7.03535	5.37979	58.79723	8.24855	57.92551	8.36546	71.20667	7.28448	7.44706	0.00000	7.48141	253-07-5249	widowed
2936	6.60785	Tracy Delacruz	43.11987	Y	6.46860	3.78157	44.27141	7.41163	87.62133	7.90839	53.65717	7.85934	5.76627	0.00000	5.12500	549-82-7441	separated
2937	5.46526	Amy Rivera	12.81578	no	6.91927	3.10668	38.84463	6.29028	71.53700	5.87439	73.55621	5.89465	6.06724	1.00000	5.51068	314-73-7182	married
2938	6.95244	Timothy Warren	30.30111	yes	7.11138	4.53082	56.28211	5.49506	75.65553	7.86175	55.18104	7.49980	6.62003	1.00000	7.98528	059-71-7106	divoced
2939	5.62160	Tyler Calderon	74.72876	Y	8.53044	9.43491	51.61935	8.17978	78.64254	8.84661	38.87851	5.24288	5.45399	0.00000	6.11113	509-18-1633	divoced
2940	4.78349	Karen Brown	113.05377	no	5.66721	1.81443	38.82071	7.69023	48.37651	8.50240	53.20217	8.22447	5.77355	1.00000	7.95376	731-43-9494	married
2941	5.76304	Sarah Sweeney	104.60280	no	7.41606	4.97882	61.92315	8.12944	79.19529	7.63488	53.00471	6.93621	9.13682	0.00000	6.29696	415-99-1395	single
2942	6.72311	Peggy Hunt	113.94813	no	6.41035	3.00391	64.92321	4.99549	78.47615	6.71714	47.12137	9.47686	7.75849	1.00000	5.16029	837-78-8462	divoced
2943	5.17277	Rebecca Walton	83.00187	no	8.44411	10.81219	39.26994	6.19615	64.39360	7.74129	43.86789	6.72299	5.94131	1.00000	8.33531	276-36-9471	divoced
2944	7.74246	Stephen Wolf	79.27259	no	6.85586	3.72321	36.12298	5.96671	57.20903	6.61439	38.43679	6.34952	6.84391	1.00000	7.22582	197-09-7151	married
2945	5.98707	Paul Cunningham	70.34356	no	7.85383	7.06048	51.56935	6.09020	84.34293	9.78637	67.37823	6.86203	5.87540	1.00000	8.44433	454-38-5168	married
2946	5.18737	Jamie Anderson	96.42273	no	7.70254	4.58442	54.57601	6.54049	68.01934	5.13059	53.90554	7.24471	6.77614	1.00000	7.19148	875-98-8272	married
2947	7.15107	Kara Caldwell	96.06136	N	6.84560	4.13324	44.69454	6.25036	70.76828	7.57200	54.07150		8.57162	1.00000	7.49734	545-91-0866	widowed
